,label,predictions,scores
3546,True,True,0.5
3547,True,True,0.7747
3548,True,False,0.4042
3549,True,True,0.8474
3550,True,True,0.78
3551,True,True,0.6605
3552,True,True,0.6312
3553,True,True,0.6418
3554,True,True,0.6854
3555,True,True,0.8789
3556,True,True,0.552
3557,True,False,0.4641
3558,True,True,0.7136
3559,True,True,0.7469
3560,True,True,0.9002
3561,True,True,0.5
3562,True,True,0.9484
3563,True,True,0.7136
3564,True,True,0.9301
3565,True,True,0.9002
3566,True,True,0.9299
3567,True,True,0.9355
3568,True,True,0.8944
3569,True,True,0.5
3570,True,True,0.8913
3571,True,True,0.949
3572,True,True,0.5
3573,True,True,0.8899
3574,True,True,0.9803
3575,True,True,0.9045
3576,True,True,0.875
3577,True,True,0.9757
3578,True,True,0.9793
3579,True,True,0.9782
3580,True,True,0.968
3581,True,True,0.5
3582,True,True,0.9353
3583,True,True,0.9188
3584,True,True,0.9757
3585,True,True,0.9647
3586,True,True,0.9622
3587,True,True,0.9135
3588,True,True,0.5
3589,True,True,0.9378
3590,True,True,0.963
3591,True,True,0.9491
3592,True,True,0.5
3593,True,True,0.9593
3594,True,True,0.9163
3595,True,True,0.9236
3596,True,True,0.9817
3597,True,True,0.9775
3598,True,True,0.9779
3599,True,True,0.9196
3600,True,True,0.9817
3601,True,True,0.9645
3602,True,True,0.5
3603,True,True,0.9738
3604,True,True,0.9591
3605,True,True,0.9479
3606,True,True,0.8907
3607,True,True,0.894
3608,True,True,0.5
3609,True,True,0.6072
3610,True,False,0.375
3611,True,True,0.8822
3612,True,True,0.8928
3613,True,True,0.5
3614,True,True,0.6072
3615,True,True,0.5
3616,True,True,0.8613
3617,True,True,0.5
3618,True,True,0.875
3619,True,True,0.5
3620,True,True,0.7948
3621,True,True,0.829
3622,True,True,0.8581
3623,True,True,0.8853
3624,True,True,0.7082
3625,True,True,0.6667
3626,True,True,0.9664
3627,True,True,0.5
3628,True,True,0.9886
3629,True,True,0.9806
3630,True,True,0.5
3631,True,True,0.9664
3632,True,True,0.5
3633,True,True,0.9886
3634,True,True,0.9799
3635,True,True,0.9401
3636,True,True,0.5
3637,True,True,0.5
3638,True,True,0.5
3639,True,True,0.9724
3640,True,True,0.8882
3641,True,True,0.5
3642,True,True,0.9875
3643,True,True,0.5
3644,True,True,0.7835
3645,True,True,0.9418
3646,True,True,0.9674
3647,True,True,0.5
3648,True,True,0.8875
3649,True,True,0.8968
3650,True,True,0.5
3651,True,True,0.9422
3652,True,True,0.5
3653,True,True,0.9436
3654,True,True,0.9361
3655,True,True,0.5
3656,True,True,0.9391
3657,True,True,0.92
3658,True,True,0.5
3659,True,True,0.5
3660,True,True,0.5
3661,True,True,0.8026
3662,True,True,0.9287
3663,True,True,0.9042
3664,True,True,0.8366
3665,True,True,0.7278
3666,True,True,0.5
3667,True,True,0.854
3668,True,True,0.8462
3669,True,True,0.694
3670,True,True,0.6114
3671,True,True,0.7879
3672,True,True,0.7422
3673,True,True,0.8837
3674,True,True,0.5
3675,True,True,0.6812
3676,True,True,0.5
3677,True,True,0.6625
3678,True,True,0.5999
3679,True,True,0.9172
3680,True,True,0.9207
3681,True,True,0.7478
3682,True,True,0.9203
3683,True,True,0.8914
3684,True,True,0.8551
3685,True,True,0.5
3686,True,True,0.8687
3687,True,True,0.8845
3688,True,True,0.7523
3689,True,True,0.6545
3690,True,True,0.5
3691,True,True,0.9367
3692,True,True,0.9797
3693,True,True,0.9773
3694,True,True,0.5
3695,True,True,0.5
3696,True,True,0.9715
3697,True,True,0.9655
3698,True,True,0.943
3699,True,True,0.9853
3700,True,False,0.4947
3701,True,True,0.5
3702,True,True,0.8787
3703,True,True,0.9054
3704,True,False,0.479
3705,True,True,0.7583
3706,True,True,0.5
3707,True,True,0.8842
3708,True,True,0.8175
3709,True,True,0.8522
3710,True,True,0.659
3711,True,True,0.5
3712,True,True,0.8432
3713,True,True,0.8699
3714,True,True,0.5
3715,True,True,0.602
3716,True,True,0.888
3717,True,True,0.5061
3718,True,False,0.3177
3719,True,True,0.555
3720,True,True,0.6657
3721,True,True,0.6152
3722,True,True,0.5837
3723,True,False,0.3856
3724,True,True,0.555
3725,True,True,0.5
3726,True,False,0.2773
3727,True,False,0.4659
3728,True,True,0.5
3729,True,False,0.4379
3730,True,True,0.6306
3731,True,True,0.6688
3732,True,True,0.7915
3733,True,True,0.8498
3734,True,True,0.8873
3735,True,True,0.8732
3736,True,True,0.5
3737,True,True,0.8498
3738,True,True,0.8261
3739,True,True,0.8913
3740,True,True,0.756
3741,True,True,0.9066
3742,True,True,0.5899
3743,True,True,0.9027
3744,True,True,0.6373
3745,True,True,0.6959
3746,True,True,0.9153
3747,True,True,0.9194
3748,True,True,0.5
3749,True,True,0.6373
3750,True,True,0.5
3751,True,True,0.8701
3752,True,True,0.9153
3753,True,True,0.8451
3754,True,True,0.8864
3755,True,True,0.5
3756,True,True,0.9603
3757,True,True,0.5
3758,True,True,0.8929
3759,True,True,0.8573
3760,True,True,0.7952
3761,True,True,0.5
3762,True,True,0.8665
3763,True,True,0.8824
3764,True,True,0.9747
3765,True,True,0.5
3766,True,True,0.974
3767,True,True,0.9747
3768,True,True,0.8845
3769,True,True,0.9733
3770,True,True,0.9594
3771,True,True,0.9412
3772,True,True,0.9488
3773,True,True,0.5
3774,True,True,0.9434
3775,True,True,0.9801
3776,True,True,0.9015
3777,True,True,0.928
3778,True,True,0.9842
3779,True,True,0.5
3780,True,True,0.5
3781,True,True,0.9663
3782,True,True,0.9642
3783,True,True,0.9315
3784,True,True,0.9189
3785,True,True,0.7608
3786,True,True,0.5678
3787,True,True,0.8333
3788,True,True,0.5
3789,True,True,0.7608
3790,True,True,0.5182
3791,True,True,0.8333
3792,True,True,0.8623
3793,True,True,0.569
3794,True,True,0.5
3795,True,True,0.5449
3796,True,True,0.6547
3797,True,True,0.7132
3798,True,False,0.4519
3799,True,True,0.5265
3800,True,True,0.5
3801,True,True,0.6161
3802,True,True,0.5243
3803,True,True,0.8845
3804,True,True,0.8537
3805,True,True,0.5
3806,True,True,0.9035
3807,True,True,0.6161
3808,True,True,0.6481
3809,True,True,0.8845
3810,True,True,0.8986
3811,True,True,0.6467
3812,True,True,0.6295
3813,True,True,0.6051
3814,True,True,0.5
3815,True,True,0.9227
3816,True,True,0.5567
3817,True,True,0.8423
3818,True,True,0.5
3819,True,True,0.9146
3820,True,True,0.5
3821,True,True,0.8866
3822,True,True,0.5
3823,True,True,0.9146
3824,True,True,0.8909
3825,True,True,0.8207
3826,True,True,0.8501
3827,True,True,0.5
3828,True,True,0.8468
3829,True,True,0.8617
3830,True,True,0.5
3831,True,True,0.7081
3832,True,True,0.7554
3833,True,True,0.8677
3834,True,True,0.5
3835,True,True,0.5
3836,True,True,0.7316
3837,True,True,0.8677
3838,True,True,0.5
3839,True,True,0.9025
3840,True,True,0.5
3841,True,True,0.7714
3842,True,True,0.8344
3843,True,True,0.836
3844,True,True,0.5
3845,True,True,0.9375
3846,True,True,0.8344
3847,True,True,0.6201
3848,True,True,0.514
3849,True,True,0.9049
3850,True,True,0.5
3851,True,True,0.7075
3852,True,True,0.7741
3853,True,True,0.7484
3854,True,True,0.8632
3855,True,True,0.6165
3856,True,True,0.8442
3857,True,True,0.8935
3858,True,True,0.8161
3859,True,True,0.966
3860,True,True,0.9599
3861,True,True,0.8986
3862,True,True,0.966
3863,True,True,0.9182
3864,True,True,0.5
3865,True,True,0.9155
3866,True,True,0.5
3867,True,True,0.9603
3868,True,True,0.5
3869,True,True,0.954
3870,True,True,0.975
3871,True,True,0.6165
3872,True,True,0.5
3873,True,True,0.5
3874,True,True,0.5
3875,True,False,0.1904
3876,True,True,0.7501
3877,True,True,0.7295
3878,True,False,0.3291
3879,True,False,0.215
3880,True,False,0.2103
3881,True,False,0.3256
3882,True,True,0.5
3883,True,False,0.2794
3884,True,False,0.1443
3885,True,True,0.5
3886,True,True,0.6998
3887,True,True,0.7857
3888,True,True,0.9064
3889,True,True,0.9487
3890,True,True,0.7821
3891,True,True,0.9064
3892,True,True,0.5
3893,True,True,0.8145
3894,True,True,0.7693
3895,True,True,0.9051
3896,True,True,0.8093
3897,True,True,0.8956
3898,True,True,0.81
3899,True,True,0.8608
3900,True,True,0.5
3901,True,True,0.5
3902,True,True,0.9368
3903,True,True,0.8805
3904,True,True,0.8353
3905,True,True,0.7277
3906,True,True,0.588
3907,True,True,0.5
3908,True,True,0.5701
3909,True,True,0.5
3910,True,True,0.5
3911,True,True,0.5
3912,True,True,0.5
3913,True,True,0.8144
3914,True,True,0.5
3915,True,True,0.988
3916,True,True,0.8585
3917,True,True,0.9151
3918,True,True,0.9151
3919,True,True,0.9428
3920,True,True,0.9819
3921,True,True,0.9505
3922,True,True,0.9692
3923,True,True,0.9439
3924,True,True,0.9578
3925,True,True,0.5
3926,True,False,0.4961
3927,True,True,0.8075
3928,True,True,0.5
3929,True,True,0.8106
3930,True,True,0.7852
3931,True,True,0.9247
3932,True,True,0.9133
3933,True,True,0.8741
3934,True,True,0.8519
3935,True,True,0.876
3936,True,True,0.5
3937,True,True,0.5
3938,True,True,0.5
3939,True,True,0.5805
3940,True,True,0.7773
3941,True,True,0.5
3942,True,True,0.5
3943,True,True,0.5
3944,True,False,0.4817
3945,True,True,0.7305
3946,True,True,0.8625
3947,True,True,0.628
3948,True,True,0.5699
3949,True,True,0.7783
3950,True,True,0.5684
3951,True,True,0.8945
3952,True,True,0.5
3953,True,True,0.6625
3954,True,True,0.5
3955,True,True,0.8829
3956,True,True,0.5
3957,True,True,0.5285
3958,True,True,0.873
3959,True,True,0.8847
3960,True,True,0.8498
3961,True,True,0.7724
3962,True,True,0.7482
3963,True,True,0.9664
3964,True,True,0.5
3965,True,True,0.8478
3966,True,True,0.7363
3967,True,True,0.5
3968,True,True,0.9308
3969,True,True,0.8886
3970,True,True,0.6455
3971,True,True,0.9194
3972,True,True,0.9104
3973,True,True,0.7685
3974,True,True,0.7598
3975,True,True,0.9157
3976,True,True,0.8812
3977,True,True,0.9049
3978,True,True,0.8568
3979,True,True,0.8613
3980,True,True,0.8847
3981,True,True,0.9523
3982,True,True,0.7349
3983,True,True,0.876
3984,True,True,0.5144
3985,True,True,0.6141
3986,True,True,0.6746
3987,True,True,0.741
3988,True,True,0.5665
3989,True,True,0.6681
3990,True,True,0.8963
3991,True,True,0.5
3992,True,True,0.593
3993,True,True,0.6746
3994,True,True,0.8262
3995,True,True,0.7456
3996,True,True,0.7504
3997,True,True,0.8416
3998,True,True,0.8911
3999,True,True,0.7091
4000,True,True,0.7069
4001,True,True,0.7726
4002,True,True,0.5
4003,True,True,0.9439
4004,True,True,0.8612
4005,True,True,0.9455
4006,True,True,0.5
4007,True,True,0.9201
4008,True,True,0.9554
4009,True,True,0.8739
4010,True,True,0.8632
4011,True,True,0.708
4012,True,True,0.9412
4013,True,True,0.5
4014,True,True,0.9449
4015,True,True,0.959
4016,True,True,0.9118
4017,True,True,0.9043
4018,True,True,0.5
4019,True,True,0.9196
4020,True,True,0.9046
4021,True,True,0.5
4022,True,True,0.8166
4023,True,True,0.8345
4024,True,True,0.8817
4025,True,True,0.5
4026,True,True,0.663
4027,True,True,0.5
4028,True,True,0.9147
4029,True,True,0.7287
4030,True,True,0.5
4031,True,True,0.8177
4032,True,True,0.9295
4033,True,True,0.974
4034,True,True,0.9323
4035,True,True,0.9717
4036,True,True,0.8754
4037,True,True,0.9517
4038,True,True,0.9621
4039,True,True,0.9114
4040,True,True,0.5
4041,True,True,0.9704
4042,True,True,0.8576
4043,True,True,0.7921
4044,True,True,0.8435
4045,True,True,0.833
4046,True,True,0.8308
4047,True,True,0.8822
4048,True,True,0.7403
4049,True,True,0.5737
4050,True,True,0.5
4051,True,True,0.7131
4052,True,True,0.7518
4053,True,True,0.6104
4054,True,True,0.7847
4055,True,True,0.5
4056,True,True,0.8938
4057,True,True,0.5
4058,True,True,0.5
4059,True,True,0.9402
4060,True,True,0.916
4061,True,True,0.9188
4062,True,True,0.5
4063,True,True,0.9091
4064,True,True,0.5
4065,True,False,0.3989
4066,True,True,0.6477
4067,True,True,0.6177
4068,True,True,0.5823
4069,True,False,0.2964
4070,True,True,0.5
4071,True,True,0.5621
4072,True,True,0.5
4073,True,False,0.2706
4074,True,True,0.6365
4075,True,True,0.6741
4076,True,True,0.6971
4077,True,True,0.5781
4078,True,True,0.8097
4079,True,True,0.693
4080,True,True,0.9581
4081,True,True,0.7217
4082,True,True,0.9203
4083,True,True,0.7692
4084,True,True,0.9209
4085,True,True,0.8149
4086,True,True,0.8335
4087,True,True,0.8301
4088,True,True,0.8624
4089,True,True,0.8227
4090,True,True,0.967
4091,True,True,0.8437
4092,True,True,0.9573
4093,True,True,0.8994
4094,True,True,0.9643
4095,True,True,0.9857
4096,True,True,0.5
4097,True,True,0.8646
4098,True,True,0.5
4099,True,True,0.9013
4100,True,True,0.5
4101,True,True,0.9426
4102,True,True,0.7536
4103,True,True,0.7173
4104,True,True,0.7001
4105,True,True,0.8025
4106,True,True,0.7229
4107,True,True,0.7991
4108,True,True,0.7946
4109,True,True,0.5
4110,True,True,0.7002
4111,True,True,0.8921
4112,True,True,0.6979
4113,True,False,0.3217
4114,True,True,0.5
4115,True,True,0.9683
4116,True,True,0.9605
4117,True,True,0.5
4118,True,True,0.9747
4119,True,True,0.9238
4120,True,True,0.8968
4121,True,True,0.876
4122,True,True,0.5
4123,True,True,0.7311
4124,True,True,0.582
4125,True,False,0.4272
4126,True,True,0.508
4127,True,False,0.4801
4128,True,False,0.4013
4129,True,True,0.5
4130,True,True,0.5
4131,True,True,0.7991
4132,True,True,0.7851
4133,True,True,0.7752
4134,True,True,0.8067
4135,True,True,0.6153
4136,True,True,0.5
4137,True,True,0.5
4138,True,True,0.6687
4139,True,True,0.6975
4140,True,True,0.8503
4141,True,True,0.6521
4142,True,True,0.8768
4143,True,True,0.7886
4144,True,True,0.6953
4145,True,True,0.7659
4146,True,True,0.728
4147,True,True,0.7973
4148,True,True,0.5
4149,True,True,0.5
4150,True,True,0.7823
4151,True,True,0.5
4152,True,True,0.5332
4153,True,True,0.7848
4154,True,True,0.6747
4155,True,True,0.7872
4156,True,True,0.5876
4157,True,True,0.7927
4158,True,True,0.5
4159,True,True,0.7934
4160,True,True,0.5
4161,True,True,0.7989
4162,True,True,0.9352
4163,True,True,0.9201
4164,True,True,0.8772
4165,True,True,0.8874
4166,True,True,0.8851
4167,True,True,0.5
4168,True,True,0.5
4169,True,True,0.881
4170,True,True,0.5
4171,True,True,0.7686
4172,True,True,0.8583
4173,True,True,0.973
4174,True,True,0.9343
4175,True,True,0.9071
4176,True,True,0.892
4177,True,True,0.9426
4178,True,True,0.9398
4179,True,True,0.8875
4180,True,True,0.5
4181,True,True,0.8594
4182,True,True,0.5
4183,True,True,0.5
4184,True,True,0.882
4185,True,True,0.9402
4186,True,True,0.8533
4187,True,True,0.8033
4188,True,True,0.7225
4189,True,True,0.5
4190,True,True,0.8192
4191,True,True,0.9387
4192,True,True,0.8422
4193,True,True,0.8758
4194,True,True,0.9105
4195,True,True,0.5
4196,True,True,0.9131
4197,True,True,0.5
4198,True,True,0.5857
4199,True,False,0.4614
4200,True,True,0.5
4201,True,True,0.5
4202,True,True,0.5744
4203,True,True,0.9435
4204,True,True,0.8991
4205,True,True,0.914
4206,True,True,0.5
4207,True,True,0.8765
4208,True,True,0.8683
4209,True,True,0.8872
4210,True,True,0.9379
4211,True,True,0.9185
4212,True,True,0.5
4213,True,True,0.9097
4214,True,True,0.7827
4215,True,True,0.5
4216,True,True,0.9482
4217,True,True,0.9171
4218,True,True,0.9512
4219,True,True,0.9703
4220,True,True,0.9033
4221,True,True,0.912
4222,True,True,0.8951
4223,True,True,0.9041
4224,True,True,0.7947
4225,True,True,0.834
4226,True,True,0.5
4227,True,True,0.5
4228,True,True,0.6866
4229,True,True,0.8066
4230,True,True,0.9164
4231,True,True,0.5
4232,True,True,0.5
4233,True,True,0.5
4234,True,True,0.5146
4235,True,True,0.5
4236,True,True,0.9043
4237,True,True,0.6104
4238,True,True,0.5337
4239,True,True,0.5
4240,True,True,0.8647
4241,True,True,0.8217
4242,True,True,0.9172
4243,True,True,0.5
4244,True,True,0.8701
4245,True,True,0.8781
4246,True,True,0.7442
4247,True,True,0.7687
4248,True,True,0.8231
4249,True,True,0.5
4250,True,True,0.9523
4251,True,True,0.5
4252,True,True,0.8916
4253,True,True,0.795
4254,True,True,0.9457
4255,True,True,0.8917
4256,True,True,0.9604
4257,True,True,0.8441
4258,True,True,0.5
4259,True,True,0.8478
4260,True,True,0.9602
4261,True,True,0.9131
4262,True,True,0.5
4263,True,True,0.5
4264,True,True,0.6148
4265,True,True,0.925
4266,True,True,0.8986
4267,True,True,0.9297
4268,True,True,0.7902
4269,True,True,0.6698
4270,True,True,0.9466
4271,True,True,0.9642
4272,True,True,0.8516
4273,True,True,0.5
4274,True,True,0.8476
4275,True,False,0.3533
4276,True,True,0.8465
4277,True,True,0.9301
4278,True,True,0.5024
4279,True,True,0.5
4280,True,True,0.9577
4281,True,True,0.9202
4282,True,True,0.9449
4283,True,True,0.5825
4284,True,True,0.9804
4285,True,True,0.9901
4286,True,True,0.825
4287,True,True,0.5
4288,True,True,0.5
4289,True,True,0.7663
4290,True,True,0.8492
4291,True,True,0.9084
4292,True,True,0.9363
4293,True,True,0.9267
4294,True,True,0.9299
4295,True,True,0.5809
4296,True,True,0.5
4297,True,True,0.9414
4298,True,True,0.7244
4299,True,True,0.7301
4300,True,True,0.9127
4301,True,True,0.9117
4302,True,False,0.2426
4303,True,False,0.2892
4304,True,False,0.4235
4305,True,False,0.4664
4306,True,True,0.5095
4307,True,False,0.3535
4308,True,True,0.5209
4309,True,True,0.8322
4310,True,True,0.5
4311,True,True,0.8136
4312,True,True,0.7403
4313,True,True,0.8099
4314,True,True,0.7583
4315,True,True,0.7036
4316,True,True,0.5
4317,True,True,0.9812
4318,True,True,0.9848
4319,True,True,0.5
4320,True,True,0.9015
4321,True,True,0.9602
4322,True,True,0.9698
4323,True,False,0.4331
4324,True,True,0.5
4325,True,True,0.6386
4326,True,False,0.4827
4327,True,True,0.6426
4328,True,True,0.831
4329,True,True,0.9324
4330,True,True,0.8083
4331,True,True,0.8377
4332,True,True,0.5
4333,True,True,0.9115
4334,True,True,0.8165
4335,True,True,0.9311
4336,True,True,0.8358
4337,True,True,0.5
4338,True,True,0.5
4339,True,True,0.7414
4340,True,False,0.2439
4341,True,True,0.605
4342,True,True,0.5545
4343,True,True,0.698
4344,True,True,0.5364
4345,True,True,0.7122
4346,True,True,0.8776
4347,True,True,0.9523
4348,True,True,0.654
4349,True,True,0.8664
4350,True,True,0.9699
4351,True,True,0.9073
4352,True,True,0.5
4353,True,True,0.9277
4354,True,True,0.9804
4355,True,True,0.5
4356,True,True,0.8829
4357,True,True,0.5
4358,True,True,0.7892
4359,True,True,0.5
4360,True,True,0.8495
4361,True,True,0.7654
4362,True,True,0.7995
4363,True,True,0.8534
4364,True,True,0.5
4365,True,True,0.5
4366,True,True,0.5195
4367,True,True,0.5
4368,True,True,0.5
4369,True,True,0.7616
4370,True,True,0.9207
4371,True,True,0.5
4372,True,True,0.7721
4373,True,True,0.9005
4374,True,True,0.8217
4375,True,True,0.5
4376,True,True,0.5
4377,True,True,0.7124
4378,True,False,0.203
4379,True,True,0.6164
4380,True,True,0.7341
4381,True,True,0.7412
4382,True,True,0.5469
4383,True,True,0.5547
4384,True,True,0.5
4385,True,True,0.8387
4386,True,False,0.245
4387,True,True,0.5
4388,True,True,0.6373
4389,True,True,0.5581
4390,True,True,0.5183
4391,True,True,0.7919
4392,True,True,0.5
4393,True,True,0.9007
4394,True,True,0.5821
4395,True,True,0.5672
4396,True,True,0.8758
4397,True,True,0.8088
4398,True,False,0.4053
4399,True,False,0.1327
4400,True,False,0.3657
4401,True,True,0.5
4402,True,False,0.3922
4403,True,False,0.3298
4404,True,False,0.4314
4405,True,True,0.5
4406,True,True,0.5
4407,True,True,0.8988
4408,True,True,0.6485
4409,True,True,0.5
4410,True,True,0.5
4411,True,True,0.6946
4412,True,True,0.5
4413,True,True,0.9429
4414,True,True,0.8926
4415,True,True,0.9517
4416,True,True,0.9646
4417,True,True,0.9793
4418,True,True,0.9414
4419,True,True,0.9651
4420,True,True,0.9401
4421,True,True,0.9781
4422,True,True,0.9409
4423,True,True,0.5457
4424,True,True,0.9372
4425,True,True,0.5
4426,True,True,0.9653
4427,True,True,0.5
4428,True,False,0.4037
4429,True,True,0.9125
4430,True,True,0.7066
4431,True,True,0.8723
4432,True,True,0.9424
4433,True,True,0.7429
4434,True,True,0.6751
4435,True,True,0.7854
4436,True,True,0.7323
4437,True,False,0.1288
4438,True,True,0.8022
4439,True,True,0.6115
4440,True,True,0.5
4441,True,False,0.3852
4442,True,True,0.5
4443,True,True,0.8586
4444,True,True,0.9498
4445,True,True,0.5
4446,True,True,0.9453
4447,True,True,0.5
4448,True,True,0.9212
4449,True,True,0.9411
4450,True,True,0.5
4451,True,False,0.2661
4452,True,True,0.5986
4453,True,True,0.766
4454,True,True,0.5
4455,True,True,0.5949
4456,True,True,0.5
4457,True,True,0.8236
4458,True,True,0.7969
4459,True,True,0.9623
